subject,region,n_electrodes,condition,layer,model,observed_r2,p_value,n_permutations_used
1,G_insular_short,9,a,middle,GPT,-0.07651305198669434,0.5314685314685315,1000
1,G_insular_short,9,a,middle,T5,-0.49855268001556396,0.987012987012987,1000
1,G_insular_short,9,a,late,BERT,-0.004008769989013672,0.33966033966033965,1000
1,G_insular_short,9,a,late,GPT,-0.054859280586242676,0.36063936063936064,1000
1,G_insular_short,9,a,late,T5,-0.7675380706787109,0.5274725274725275,1000
1,G_insular_short,9,a,last,BERT,0.0005626678466796875,0.3166833166833167,1000
1,G_insular_short,9,a,last,GPT,-0.06582725048065186,0.5444555444555444,1000
1,G_insular_short,9,a,last,T5,-0.0129624605178833,0.7692307692307693,1000
1,G_insular_short,9,v,early,BERT,-0.03637194633483887,0.988011988011988,1000
1,G_insular_short,9,v,early,GPT,-0.03862142562866211,0.2997002997002997,1000
1,G_insular_short,9,v,early,T5,-0.33670711517333984,0.8821178821178821,1000
1,G_insular_short,9,v,middle,BERT,-0.08314299583435059,0.991008991008991,1000
1,G_insular_short,9,v,middle,GPT,-0.057941436767578125,0.2947052947052947,1000
1,G_insular_short,9,v,middle,T5,-0.3769664764404297,0.8451548451548452,1000
1,G_insular_short,9,v,late,BERT,-0.12300121784210205,0.995004995004995,1000
1,G_insular_short,9,v,late,GPT,-0.06203031539916992,0.2897102897102897,1000
1,G_insular_short,9,v,late,T5,-0.5054193735122681,0.24175824175824176,1000
1,G_insular_short,9,v,last,BERT,-0.06222045421600342,0.971028971028971,1000
1,G_insular_short,9,v,last,GPT,-0.04991483688354492,0.3126873126873127,1000
1,G_insular_short,9,v,last,T5,-0.01450490951538086,0.5614385614385614,1000
1,G_insular_short,9,GS,early,BERT,-0.40657293796539307,0.8631368631368631,1000
1,G_insular_short,9,GS,early,GPT,-0.8287948369979858,0.9660339660339661,1000
1,G_insular_short,9,GS,early,T5,-0.9723471403121948,0.8551448551448552,1000
1,G_insular_short,9,GS,middle,BERT,-0.5379548072814941,0.9410589410589411,1000
1,G_insular_short,9,GS,middle,GPT,-0.8211681842803955,0.9560439560439561,1000
1,G_insular_short,9,GS,middle,T5,-0.9652435779571533,0.8341658341658341,1000
1,G_insular_short,9,GS,late,BERT,-0.6182103157043457,0.961038961038961,1000
1,G_insular_short,9,GS,late,GPT,-0.7529911994934082,0.9180819180819181,1000
1,G_insular_short,9,GS,late,T5,-0.9289165735244751,0.6153846153846154,1000
1,G_insular_short,9,GS,last,BERT,-0.44497227668762207,0.9210789210789211,1000
1,G_insular_short,9,GS,last,GPT,-0.8081276416778564,0.968031968031968,1000
1,G_insular_short,9,GS,last,T5,-0.35281872749328613,0.26673326673326675,1000
1,G_insular_short,9,GNS,early,BERT,-0.0413517951965332,0.7072927072927073,1000
1,G_insular_short,9,GNS,early,GPT,-0.31524527072906494,0.7722277722277723,1000
1,G_insular_short,9,GNS,early,T5,-0.3929469585418701,0.7972027972027972,1000
1,G_insular_short,9,GNS,middle,BERT,-0.04625654220581055,0.5274725274725275,1000
1,G_insular_short,9,GNS,middle,GPT,-0.3739055395126343,0.7872127872127872,1000
1,G_insular_short,9,GNS,middle,T5,-0.27715444564819336,0.5554445554445554,1000
1,G_insular_short,9,GNS,late,BERT,-0.06168496608734131,0.6413586413586414,1000
1,G_insular_short,9,GNS,late,GPT,-0.3758251667022705,0.7992007992007992,1000
1,G_insular_short,9,GNS,late,T5,-0.4380234479904175,0.8261738261738262,1000
1,G_insular_short,9,GNS,last,BERT,-0.06698620319366455,0.7802197802197802,1000
1,G_insular_short,9,GNS,last,GPT,-0.3152672052383423,0.7792207792207793,1000
1,G_insular_short,9,GNS,last,T5,-0.03132319450378418,0.43756243756243757,1000
1,G_insular_short,9,NGNS,early,BERT,0.0032495856285095215,0.23776223776223776,1000
1,G_insular_short,9,NGNS,early,GPT,-0.22327041625976562,0.9020979020979021,1000
1,G_insular_short,9,NGNS,early,T5,-0.19216704368591309,0.6423576423576424,1000
1,G_insular_short,9,NGNS,middle,BERT,-0.022949695587158203,0.5764235764235764,1000
1,G_insular_short,9,NGNS,middle,GPT,-0.23006141185760498,0.8821178821178821,1000
1,G_insular_short,9,NGNS,middle,T5,-0.23278069496154785,0.6803196803196803,1000
1,G_insular_short,9,NGNS,late,BERT,-0.011942386627197266,0.3856143856143856,1000
1,G_insular_short,9,NGNS,late,GPT,-0.23052775859832764,0.8841158841158842,1000
1,G_insular_short,9,NGNS,late,T5,-0.1971876621246338,0.5884115884115884,1000
1,G_insular_short,9,NGNS,last,BERT,0.012595295906066895,0.18981018981018982,1000
1,G_insular_short,9,NGNS,last,GPT,-0.22148704528808594,0.9010989010989011,1000
1,G_insular_short,9,NGNS,last,T5,-0.01602804660797119,0.5354645354645354,1000
1,G_temp_sup-Lateral,6,overall,early,BERT,0.00034165382385253906,0.07192807192807193,1000
1,G_temp_sup-Lateral,6,overall,early,GPT,-0.023967862129211426,0.3986013986013986,1000
1,G_temp_sup-Lateral,6,overall,early,T5,-0.02818465232849121,0.14685314685314685,1000
1,G_temp_sup-Lateral,6,overall,middle,BERT,-0.0024390220642089844,0.17882117882117882,1000
1,G_temp_sup-Lateral,6,overall,middle,GPT,-0.03596341609954834,0.5204795204795205,1000
1,G_temp_sup-Lateral,6,overall,middle,T5,-0.058843374252319336,0.2097902097902098,1000
1,G_temp_sup-Lateral,6,overall,late,BERT,-0.030112624168395996,0.7942057942057942,1000
1,G_temp_sup-Lateral,6,overall,late,GPT,-0.036307692527770996,0.48951048951048953,1000
1,G_temp_sup-Lateral,6,overall,late,T5,-0.04507148265838623,0.20279720279720279,1000
1,G_temp_sup-Lateral,6,overall,last,BERT,-0.007489562034606934,0.30569430569430567,1000
1,G_temp_sup-Lateral,6,overall,last,GPT,-0.031749606132507324,0.44755244755244755,1000
1,G_temp_sup-Lateral,6,overall,last,T5,0.01529228687286377,0.000999000999000999,1000
1,G_temp_sup-Lateral,6,a,early,BERT,-0.23897826671600342,1.0,1000
1,G_temp_sup-Lateral,6,a,early,GPT,-0.38589727878570557,0.9430569430569431,1000
1,G_temp_sup-Lateral,6,a,early,T5,-1.8776426315307617,0.988011988011988,1000
1,G_temp_sup-Lateral,6,a,middle,BERT,-0.2991511821746826,1.0,1000
1,G_temp_sup-Lateral,6,a,middle,GPT,-0.4671652317047119,0.9400599400599401,1000
1,G_temp_sup-Lateral,6,a,middle,T5,-1.92325758934021,0.984015984015984,1000
1,G_temp_sup-Lateral,6,a,late,BERT,-0.2640942335128784,0.994005994005994,1000
1,G_temp_sup-Lateral,6,a,late,GPT,-0.4434913396835327,0.9310689310689311,1000
1,G_temp_sup-Lateral,6,a,late,T5,-1.9701611995697021,0.8941058941058941,1000
1,G_temp_sup-Lateral,6,a,last,BERT,-0.18954718112945557,1.0,1000
1,G_temp_sup-Lateral,6,a,last,GPT,-0.41166770458221436,0.954045954045954,1000
1,G_temp_sup-Lateral,6,a,last,T5,-0.08299994468688965,1.0,1000
1,G_temp_sup-Lateral,6,v,early,BERT,-0.04548442363739014,0.971028971028971,1000
1,G_temp_sup-Lateral,6,v,early,GPT,-0.17143118381500244,0.8881118881118881,1000
1,G_temp_sup-Lateral,6,v,early,T5,-0.27298450469970703,0.5224775224775224,1000
1,G_temp_sup-Lateral,6,v,middle,BERT,-0.1038287878036499,0.996003996003996,1000
1,G_temp_sup-Lateral,6,v,middle,GPT,-0.16931498050689697,0.7602397602397603,1000
1,G_temp_sup-Lateral,6,v,middle,T5,-0.28971314430236816,0.5154845154845155,1000
1,G_temp_sup-Lateral,6,v,late,BERT,-0.10971391201019287,0.954045954045954,1000
1,G_temp_sup-Lateral,6,v,late,GPT,-0.1694190502166748,0.7182817182817183,1000
1,G_temp_sup-Lateral,6,v,late,T5,-0.437801718711853,0.3016983016983017,1000
1,G_temp_sup-Lateral,6,v,last,BERT,-0.07440996170043945,0.986013986013986,1000
1,G_temp_sup-Lateral,6,v,last,GPT,-0.16468048095703125,0.8021978021978022,1000
1,G_temp_sup-Lateral,6,v,last,T5,-0.02486419677734375,0.43356643356643354,1000
1,G_temp_sup-Lateral,6,GS,early,BERT,-5.185922145843506,0.8531468531468531,1000
1,G_temp_sup-Lateral,6,GS,early,GPT,-15.526388168334961,0.8961038961038961,1000
1,G_temp_sup-Lateral,6,GS,early,T5,-26.182968139648438,0.8321678321678322,1000
1,G_temp_sup-Lateral,6,GS,middle,BERT,-6.32358980178833,0.8771228771228772,1000
1,G_temp_sup-Lateral,6,GS,middle,GPT,-15.589744567871094,0.8931068931068931,1000
1,G_temp_sup-Lateral,6,GS,middle,T5,-22.95636558532715,0.7922077922077922,1000
1,G_temp_sup-Lateral,6,GS,late,BERT,-6.3429951667785645,0.7822177822177823,1000
1,G_temp_sup-Lateral,6,GS,late,GPT,-14.959715843200684,0.8941058941058941,1000
1,G_temp_sup-Lateral,6,GS,late,T5,-21.848674774169922,0.6003996003996004,1000
1,G_temp_sup-Lateral,6,GS,last,BERT,-4.613200664520264,0.6173826173826173,1000
1,G_temp_sup-Lateral,6,GS,last,GPT,-15.013628005981445,0.9040959040959041,1000
1,G_temp_sup-Lateral,6,GS,last,T5,-4.206374168395996,0.3876123876123876,1000
1,G_temp_sup-Lateral,6,GNS,early,BERT,-0.8068466186523438,0.5314685314685315,1000
1,G_temp_sup-Lateral,6,GNS,early,GPT,-2.361194610595703,0.8791208791208791,1000
1,G_temp_sup-Lateral,6,GNS,early,T5,-2.8329007625579834,0.8311688311688312,1000
1,G_temp_sup-Lateral,6,GNS,middle,BERT,-0.831099271774292,0.46053946053946054,1000
1,G_temp_sup-Lateral,6,GNS,middle,GPT,-2.6941978931427,0.8901098901098901,1000
1,G_temp_sup-Lateral,6,GNS,middle,T5,-4.116911888122559,0.9000999000999002,1000
1,G_temp_sup-Lateral,6,GNS,late,BERT,-0.9293415546417236,0.6203796203796204,1000
1,G_temp_sup-Lateral,6,GNS,late,GPT,-2.709803581237793,0.8781218781218781,1000
1,G_temp_sup-Lateral,6,GNS,late,T5,-4.646207332611084,0.8461538461538461,1000
1,G_temp_sup-Lateral,6,GNS,last,BERT,-0.8070715665817261,0.4065934065934066,1000
1,G_temp_sup-Lateral,6,GNS,last,GPT,-2.295321226119995,0.8831168831168831,1000
1,G_temp_sup-Lateral,6,GNS,last,T5,-0.8120682239532471,0.6283716283716284,1000
1,G_temp_sup-Lateral,6,NGNS,early,BERT,-0.05122220516204834,0.5274725274725275,1000
1,G_temp_sup-Lateral,6,NGNS,early,GPT,0.0068038105964660645,0.003996003996003996,1000
1,G_temp_sup-Lateral,6,NGNS,early,T5,-0.07251405715942383,0.6653346653346653,1000
1,G_temp_sup-Lateral,6,NGNS,middle,BERT,-0.049001336097717285,0.34965034965034963,1000
1,G_temp_sup-Lateral,6,NGNS,middle,GPT,0.007272899150848389,0.000999000999000999,1000
1,G_temp_sup-Lateral,6,NGNS,middle,T5,-0.07215940952301025,0.7032967032967034,1000
1,G_temp_sup-Lateral,6,NGNS,late,BERT,-0.0477142333984375,0.3076923076923077,1000
1,G_temp_sup-Lateral,6,NGNS,late,GPT,0.007292985916137695,0.004995004995004995,1000
1,G_temp_sup-Lateral,6,NGNS,late,T5,-0.07557332515716553,0.7322677322677322,1000
1,G_temp_sup-Lateral,6,NGNS,last,BERT,-0.04842519760131836,0.3006993006993007,1000
1,G_temp_sup-Lateral,6,NGNS,last,GPT,0.006054401397705078,0.003996003996003996,1000
1,G_temp_sup-Lateral,6,NGNS,last,T5,-0.05244874954223633,0.7252747252747253,1000
1,G_temporal_middle,3,overall,early,BERT,-0.004011034965515137,0.17282717282717283,1000
1,G_temporal_middle,3,overall,early,GPT,-0.0021479129791259766,0.1258741258741259,1000
1,G_temporal_middle,3,overall,early,T5,-0.02104926109313965,0.08491508491508491,1000
1,G_temporal_middle,3,overall,middle,BERT,0.0028824806213378906,0.1008991008991009,1000
1,G_temporal_middle,3,overall,middle,GPT,-0.004972338676452637,0.17182817182817184,1000
1,G_temporal_middle,3,overall,middle,T5,-0.009979844093322754,0.12487512487512488,1000
1,G_temporal_middle,3,overall,late,BERT,0.004773259162902832,0.07692307692307693,1000
1,G_temporal_middle,3,overall,late,GPT,-0.005214333534240723,0.18681318681318682,1000
1,G_temporal_middle,3,overall,late,T5,-0.03799545764923096,0.5004995004995005,1000
1,G_temporal_middle,3,overall,last,BERT,-0.0015293359756469727,0.14385614385614387,1000
1,G_temporal_middle,3,overall,last,GPT,-0.0038323402404785156,0.17182817182817184,1000
1,G_temporal_middle,3,overall,last,T5,-0.001827239990234375,0.12087912087912088,1000
1,G_temporal_middle,3,a,early,BERT,-0.01238107681274414,0.8931068931068931,1000
1,G_temporal_middle,3,a,early,GPT,0.022825658321380615,0.024975024975024976,1000
1,G_temporal_middle,3,a,early,T5,-0.14132773876190186,0.6153846153846154,1000
1,G_temporal_middle,3,a,middle,BERT,-0.0503460168838501,0.996003996003996,1000
1,G_temporal_middle,3,a,middle,GPT,0.009648680686950684,0.057942057942057944,1000
1,G_temporal_middle,3,a,middle,T5,-0.1463174819946289,0.6083916083916084,1000
1,G_temporal_middle,3,a,late,BERT,-0.06591796875,0.996003996003996,1000
1,G_temporal_middle,3,a,late,GPT,-0.006113529205322266,0.14885114885114886,1000
1,G_temporal_middle,3,a,late,T5,-0.2118515968322754,0.2707292707292707,1000
1,G_temporal_middle,3,a,last,BERT,-0.040042757987976074,0.999000999000999,1000
1,G_temporal_middle,3,a,last,GPT,0.017609238624572754,0.03196803196803197,1000
1,G_temporal_middle,3,a,last,T5,-0.008915066719055176,0.7552447552447552,1000
1,G_temporal_middle,3,v,early,BERT,-0.0022848844528198242,0.4165834165834166,1000
1,G_temporal_middle,3,v,early,GPT,-0.06891322135925293,0.4865134865134865,1000
1,G_temporal_middle,3,v,early,T5,-0.09472310543060303,0.21078921078921078,1000
1,G_temporal_middle,3,v,middle,BERT,-0.03752326965332031,0.6323676323676324,1000
1,G_temporal_middle,3,v,middle,GPT,-0.0919567346572876,0.5254745254745254,1000
1,G_temporal_middle,3,v,middle,T5,-0.10604381561279297,0.1978021978021978,1000
1,G_temporal_middle,3,v,late,BERT,-0.04856574535369873,0.6053946053946054,1000
1,G_temporal_middle,3,v,late,GPT,-0.09407627582550049,0.5264735264735265,1000
1,G_temporal_middle,3,v,late,T5,-1.5097839832305908,0.7472527472527473,1000
1,G_temporal_middle,3,v,last,BERT,-0.03017449378967285,0.6763236763236763,1000
1,G_temporal_middle,3,v,last,GPT,-0.06749856472015381,0.4755244755244755,1000
1,G_temporal_middle,3,v,last,T5,-0.0060808658599853516,0.5764235764235764,1000
1,G_temporal_middle,3,GS,early,BERT,-1.4747669696807861,0.6543456543456544,1000
1,G_temporal_middle,3,GS,early,GPT,-3.5689496994018555,0.5874125874125874,1000
1,G_temporal_middle,3,GS,early,T5,-17.070188522338867,0.8231768231768232,1000
1,G_temporal_middle,3,GS,middle,BERT,-2.075958251953125,0.7312687312687313,1000
1,G_temporal_middle,3,GS,middle,GPT,-3.7161316871643066,0.5794205794205795,1000
1,G_temporal_middle,3,GS,middle,T5,-16.27773666381836,0.7882117882117882,1000
1,G_temporal_middle,3,GS,late,BERT,-3.3638081550598145,0.8601398601398601,1000
1,G_temporal_middle,3,GS,late,GPT,-32.53154754638672,0.9500499500499501,1000
1,G_temporal_middle,3,GS,late,T5,-16.81535530090332,0.7422577422577422,1000
1,G_temporal_middle,3,GS,last,BERT,-1.9830622673034668,0.8421578421578422,1000
1,G_temporal_middle,3,GS,last,GPT,-3.5578880310058594,0.5964035964035964,1000
1,G_temporal_middle,3,GS,last,T5,-1.3816707134246826,0.47052947052947053,1000
1,G_temporal_middle,3,GNS,early,BERT,-0.052559494972229004,0.5894105894105894,1000
1,G_temporal_middle,3,GNS,early,GPT,-0.12823641300201416,0.4515484515484515,1000
1,G_temporal_middle,3,GNS,early,T5,-0.13199973106384277,0.37362637362637363,1000
1,G_temporal_middle,3,GNS,middle,BERT,-0.045769333839416504,0.35264735264735264,1000
1,G_temporal_middle,3,GNS,middle,GPT,-0.1357632875442505,0.44555444555444557,1000
1,G_temporal_middle,3,GNS,middle,T5,-0.13056278228759766,0.4035964035964036,1000
1,G_temporal_middle,3,GNS,late,BERT,-0.018762588500976562,0.17282717282717283,1000
1,G_temporal_middle,3,GNS,late,GPT,-0.13605427742004395,0.43656343656343655,1000
1,G_temporal_middle,3,GNS,late,T5,-0.14497923851013184,0.3826173826173826,1000
1,G_temporal_middle,3,GNS,last,BERT,-0.02812516689300537,0.12387612387612387,1000
1,G_temporal_middle,3,GNS,last,GPT,-0.12889742851257324,0.4745254745254745,1000
1,G_temporal_middle,3,GNS,last,T5,-0.052530646324157715,0.5684315684315684,1000
1,G_temporal_middle,3,NGNS,early,BERT,-0.01050877571105957,0.5434565434565435,1000
1,G_temporal_middle,3,NGNS,early,GPT,-0.09128713607788086,0.4035964035964036,1000
1,G_temporal_middle,3,NGNS,early,T5,-0.4846217632293701,0.6953046953046953,1000
1,G_temporal_middle,3,NGNS,middle,BERT,-0.05275070667266846,0.6803196803196803,1000
1,G_temporal_middle,3,NGNS,middle,GPT,-0.13942992687225342,0.48451548451548454,1000
1,G_temporal_middle,3,NGNS,middle,T5,-0.48619377613067627,0.7092907092907093,1000
1,G_temporal_middle,3,NGNS,late,BERT,-0.16862571239471436,0.8931068931068931,1000
1,G_temporal_middle,3,NGNS,late,GPT,-0.1415959596633911,0.4775224775224775,1000
1,G_temporal_middle,3,NGNS,late,T5,-0.4884282350540161,0.6923076923076923,1000
1,G_temporal_middle,3,NGNS,last,BERT,-0.08504331111907959,0.936063936063936,1000
1,G_temporal_middle,3,NGNS,last,GPT,-0.11422467231750488,0.43356643356643354,1000
1,G_temporal_middle,3,NGNS,last,T5,-0.010823607444763184,0.6033966033966034,1000
1,Hippocampus,7,overall,early,BERT,-0.017213821411132812,0.3256743256743257,1000
1,Hippocampus,7,overall,early,GPT,-0.10148954391479492,0.961038961038961,1000
1,Hippocampus,7,overall,early,T5,-0.16675984859466553,0.8851148851148851,1000
1,Hippocampus,7,overall,middle,BERT,-0.03058624267578125,0.6333666333666333,1000
1,Hippocampus,7,overall,middle,GPT,-0.10502243041992188,0.9100899100899101,1000
1,Hippocampus,7,overall,middle,T5,-0.174224853515625,0.8881118881118881,1000
1,Hippocampus,7,overall,late,BERT,-0.04893195629119873,0.8041958041958042,1000
1,Hippocampus,7,overall,late,GPT,-0.10493218898773193,0.9120879120879121,1000
1,Hippocampus,7,overall,late,T5,-0.19472849369049072,0.6393606393606394,1000
1,Hippocampus,7,overall,last,BERT,-0.05100250244140625,0.972027972027972,1000
1,Hippocampus,7,overall,last,GPT,-0.10171067714691162,0.9330669330669331,1000
1,Hippocampus,7,overall,last,T5,-0.026327013969421387,0.8521478521478522,1000
1,Hippocampus,7,a,early,BERT,0.0014787912368774414,0.016983016983016984,1000
1,Hippocampus,7,a,early,GPT,-0.04560995101928711,0.4255744255744256,1000
1,Hippocampus,7,a,early,T5,-0.0010443925857543945,0.054945054945054944,1000
1,Hippocampus,7,a,middle,BERT,0.029317498207092285,0.002997002997002997,1000
1,Hippocampus,7,a,middle,GPT,-0.04780864715576172,0.35064935064935066,1000
1,Hippocampus,7,a,middle,T5,-0.01990950107574463,0.07892107892107893,1000
1,Hippocampus,7,a,late,BERT,0.041599154472351074,0.006993006993006993,1000
1,Hippocampus,7,a,late,GPT,0.049427807331085205,0.016983016983016984,1000
1,Hippocampus,7,a,late,T5,-0.2601914405822754,0.2177822177822178,1000
1,Hippocampus,7,a,last,BERT,0.025938034057617188,0.002997002997002997,1000
1,Hippocampus,7,a,last,GPT,-0.03704988956451416,0.3276723276723277,1000
1,Hippocampus,7,a,last,T5,-0.003948807716369629,0.008991008991008992,1000
1,Hippocampus,7,v,early,BERT,-0.012373685836791992,0.8931068931068931,1000
1,Hippocampus,7,v,early,GPT,-0.13477587699890137,0.997002997002997,1000
1,Hippocampus,7,v,early,T5,-0.2901087999343872,0.99000999000999,1000
1,Hippocampus,7,v,middle,BERT,-0.016620159149169922,0.6113886113886113,1000
1,Hippocampus,7,v,middle,GPT,-0.17367792129516602,0.995004995004995,1000
1,Hippocampus,7,v,middle,T5,-0.3314281702041626,0.994005994005994,1000
1,Hippocampus,7,v,late,BERT,-0.04072380065917969,0.8621378621378621,1000
1,Hippocampus,7,v,late,GPT,-0.1803128719329834,0.993006993006993,1000
1,Hippocampus,7,v,late,T5,-0.68889319896698,0.6583416583416584,1000
1,Hippocampus,7,v,last,BERT,-0.024524569511413574,0.8721278721278721,1000
1,Hippocampus,7,v,last,GPT,-0.14990150928497314,0.999000999000999,1000
1,Hippocampus,7,v,last,T5,-0.008241891860961914,0.5894105894105894,1000
1,Hippocampus,7,GS,early,BERT,-0.04017972946166992,0.8601398601398601,1000
1,Hippocampus,7,GS,early,GPT,-0.2002863883972168,0.8451548451548452,1000
1,Hippocampus,7,GS,early,T5,-0.7592178583145142,0.987012987012987,1000
1,Hippocampus,7,GS,middle,BERT,-0.042608022689819336,0.7842157842157842,1000
1,Hippocampus,7,GS,middle,GPT,-0.2778736352920532,0.9110889110889111,1000
1,Hippocampus,7,GS,middle,T5,-0.7676836252212524,0.9820179820179821,1000
1,Hippocampus,7,GS,late,BERT,-0.07094740867614746,0.8311688311688312,1000
1,Hippocampus,7,GS,late,GPT,-0.20885300636291504,0.8381618381618382,1000
1,Hippocampus,7,GS,late,T5,-4.84938907623291,0.9690309690309691,1000
1,Hippocampus,7,GS,last,BERT,-0.04434216022491455,0.8561438561438561,1000
1,Hippocampus,7,GS,last,GPT,-0.18798696994781494,0.8131868131868132,1000
1,Hippocampus,7,GS,last,T5,-0.018450617790222168,0.7882117882117882,1000
1,Hippocampus,7,GNS,early,BERT,-0.12576055526733398,0.5844155844155844,1000
1,Hippocampus,7,GNS,early,GPT,-0.35180068016052246,0.8881118881118881,1000
1,Hippocampus,7,GNS,early,T5,-0.3191218376159668,0.7562437562437563,1000
1,Hippocampus,7,GNS,middle,BERT,-0.1405014991760254,0.6383616383616384,1000
1,Hippocampus,7,GNS,middle,GPT,-0.3369433879852295,0.8041958041958042,1000
1,Hippocampus,7,GNS,middle,T5,-0.31708598136901855,0.7392607392607392,1000
1,Hippocampus,7,GNS,late,BERT,-0.1484774351119995,0.6533466533466533,1000
1,Hippocampus,7,GNS,late,GPT,-0.3364931344985962,0.7942057942057942,1000
1,Hippocampus,7,GNS,late,T5,-0.37080442905426025,0.7922077922077922,1000
1,Hippocampus,7,GNS,last,BERT,-0.1475059986114502,0.7692307692307693,1000
1,Hippocampus,7,GNS,last,GPT,-0.3269994258880615,0.8231768231768232,1000
1,Hippocampus,7,GNS,last,T5,-0.13074564933776855,0.8941058941058941,1000
1,Hippocampus,7,NGNS,early,BERT,-0.06692790985107422,0.6823176823176823,1000
1,Hippocampus,7,NGNS,early,GPT,-0.2117234468460083,0.9110889110889111,1000
1,Hippocampus,7,NGNS,early,T5,-0.2008148431777954,0.5904095904095904,1000
